Headline,Body ID,Stance,Class
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1360,agree,1
Caught a catfish record in Po: 127 kg and 2.67 meters,2196,agree,1
Christian Bale quits Steve Jobs movie,1846,agree,1
Spider burrowed through tourist's stomach and up into his chest,1638,agree,1
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,972,agree,1
Priest who died for 48 minutes says he met God and she’s a woman,1849,agree,1
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,2525,agree,1
Islamic State fighters detonate 'SCORPION bombs' in terror siege,1127,agree,1
NET Extra: Back-from-the-dead Catholic priest claims God is a female,1849,agree,1
Report: Christian Bale Just Bailed on the Steve Jobs Movie,852,agree,1
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",1496,agree,1
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",1028,agree,1
Whiz kid stock picker: I didn't actually make $72M trading,1858,agree,1
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",726,agree,1
Nasa questions whether crater in Nicaragua caused by meteorite,1213,agree,1
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,2474,agree,1
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,458,agree,1
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1707,agree,1
WHO says reports of suspected Ebola cases in Iraq are untrue,1778,agree,1
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2249,agree,1
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1531,agree,1
WTC rats scare off Anna Wintour,834,agree,1
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1860,agree,1
Pentagon: 1 weapons bundle seized by militants,2172,agree,1
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",740,agree,1
Now the Vogue Rats Are Chewing Through Couture,834,agree,1
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1610,agree,1
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2051,agree,1
Pumpkin Spice condoms? Don't fall for this hoax.,1833,agree,1
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,2252,agree,1
Man chops off his penis after his girlfriend breaks up with him,1799,agree,1
WHO says reports of suspected Ebola cases in Iraq are untrue,1355,agree,1
If Only A Bird Really Did Poop on Putin,2081,agree,1
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,1905,agree,1
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1336,agree,1
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1564,agree,1
"No, a spider (probably) didn't crawl through a man's body for several days",1321,agree,1
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1970,agree,1
Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,2424,agree,1
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2385,agree,1
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1847,agree,1
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",1813,agree,1
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",2067,agree,1
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,2170,agree,1
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,1433,agree,1
"Boko Haram agrees to ceasefire, release of school girls",1540,agree,1
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1913,agree,1
Son Pays Off His Parents’ Mortgage for Christmas,2459,agree,1
Rats are still running around at Vogue,2064,agree,1
Christian Bale Exits Steve Jobs Movie (Exclusive),1226,agree,1
God is a woman- Priest who died for 48 minutes claims,1014,agree,1
Jilted lover chops off his penis after girlfriend dumps him,1171,agree,1
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1331,agree,1
BREAKING: ISIS Beheads American Journalist James Wright Foley,1747,agree,1
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1374,agree,1
The pumpkin spice condom is not happening,2252,agree,1
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1174,agree,1
"Hostage David Haines' Murder 'Evil', PM Says",2102,agree,1
You all had an abortion! [Google Translate],2170,agree,1
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1319,agree,1
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",2348,agree,1
"Taibbi takes time out from First Look after “disagreements.” Can I publish our emails now, Matt?",1083,agree,1
White House Fence Jumper Pushed Past Female Guard,1840,agree,1
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",899,agree,1
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,304,agree,1
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",2336,agree,1
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,2196,agree,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,26,agree,1
Russian Man Wakes Up to Find His Testicles Have Been Stolen,1231,agree,1
Scorned wife leaves love-rat husband and twin sister NAKED in car park,1725,agree,1
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,1614,agree,1
Homeless man receives $100... then shocks everyone with how he spends it,1245,agree,1
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2445,agree,1
"Texas Turkey Farm Contaminated With Ebola, Over 250,000 Holiday Turkeys Infected",1335,agree,1
Judd Nelson isn't dead; report is a hoax,2286,agree,1
Dog found abandoned at Scottish train station with suitcase of belongings,1000,agree,1
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,2031,agree,1
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1569,agree,1
Boko Haram denies ceasefire claim by Nigeria's government,1821,agree,1
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1478,agree,1
Italian fisherman catches monstrous 280-pound catfish,842,agree,1
"No, Banksy hasn’t been arrested",1301,agree,1
Christian Bale Won't Play Steve Jobs After All,1841,agree,1
ISIS launch SCORPION BOMBS to spread panic in Iraq,776,agree,1
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",2240,agree,1
ISIS Beheads American Journalist,1747,agree,1
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1400,agree,1
Man Chops Off and Throws Away His Small Penis After Bad Breakup,1517,agree,1
A Bogus Banksy,2070,agree,1
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,837,agree,1
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,776,agree,1
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",2102,agree,1
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2349,agree,1
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1580,agree,1
"Tropical spider burrows under man's skin, lives there for three days",1638,agree,1
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,1155,agree,1
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,2227,agree,1
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1363,agree,1
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",782,agree,1
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2221,agree,1
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1532,agree,1
Robot security guards now patrolling Microsoft's Silicon Valley campus,2529,agree,1
"Vice's Shane Smith drops $300,000 on Vegas dinner",1791,agree,1
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,2165,agree,1
Duped again: Macaulay Culkin is not dead,2502,agree,1
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",2532,agree,1
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,2496,agree,1
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,2081,agree,1
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,2080,agree,1
Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy,1847,agree,1
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,2211,agree,1
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",382,agree,1
Boko Haram denies ceasefire claim by Nigeria's government,2139,agree,1
‘Feminist’ says she aborted baby because it was a boy,1494,agree,1
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,227,agree,1
Penis graffiti drawn on £1.5million Bugatti Veyron,2369,agree,1
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1797,agree,1
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1312,agree,1
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,431,agree,1
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),2115,agree,1
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1877,agree,1
Research Medical Center denies reports that a patient has Ebola,1015,agree,1
"At Elon, ‘first-year’ has not replaced ‘freshman,’ university says",1508,agree,1
Report: Christian Bale Drops Out Of Steve Jobs Biopic,2211,agree,1
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1471,agree,1
Terror Leader Ahmed Abdi Godane Killed in U.S. Strike,2374,agree,1
Video shows ISIL beheading of photojournalist James Foley,1966,agree,1
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",2445,agree,1
"Woman catches husband cheating with her twin, humiliates them",1058,agree,1
Homeland Security: No ISIL fighters on U.S. border,855,agree,1
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,1155,agree,1
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,2248,agree,1
Islamic State fighters detonate 'SCORPION bombs' in terror siege,89,agree,1
ISIL Beheads American Photojournalist in Iraq,726,agree,1
"Video showing American journalist beheaded believed real, officials and family say",1580,agree,1
"No, Banksy hasn’t been arrested",2468,agree,1
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,2217,agree,1
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,1873,agree,1
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1400,agree,1
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",2196,agree,1
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',855,agree,1
Chinese 'mistress' is stripped naked and beaten senseless in backlash against booming country's 'concubine culture',907,agree,1
Saudi Arabian cleric issues fatwa against snowmen,2167,agree,1
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,427,agree,1
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",2206,agree,1
This Is What It Looks Like When A Son Pays Off His Parents’ Mortgage As A Christmas Present,2459,agree,1
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,1897,agree,1
Hunt for 'cruel' owner who abandoned dog at train station,2523,agree,1
Saudi cleric issues fatwa on snowmen,924,agree,1
"Despite no Ebola case in Kansas City, the rumor goes viral",1404,agree,1
"Google seals massive Sunnyvale, Redwood City deals",2442,agree,1
Pentagon: 1 weapons bundle seized by militants,1485,agree,1
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,387,agree,1
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,2374,agree,1
"Rodney Constantine, Newfoundland Suspect, Keeps Facebook Pledge To Turn Himself In",828,agree,1
KC hospital: Patient does not have symptom profile of Ebola,909,agree,1
Officials: Report That Area Town Is Under Ebola Quarantine Is False,410,agree,1
NYPD to stop arrests for small amounts of marijuana,2217,agree,1
Texas City plumber's truck ends up in Syrian war,1950,agree,1
Hospital: Man not being treated for Ebola in Kansas City,2127,agree,1
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,1926,agree,1
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,303,agree,1
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,2297,agree,1
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",1376,agree,1
